title,pubmonth,pubday,id,edition,publisher,isbn13,language,pubyear,series,authors,pages
Semantic Web Services for Web Databases,10.0,22.0,2966,1.0,Springer New York,9780000000000.0,,11.0,,"Mourad Ouzzani, Athman Bouguettaya",134.0
"Semantics in Databases: Second International Workshop, Dagstuhl Castle, Germany, January 7-12, 2001, Revised Papers",7.0,29.0,2967,1.0,Springer Berlin Heidelberg,9780000000000.0,,3.0,"Lecture Notes in Computer Science Series ,#2582","Leopoldo Bertossi (Editor), Gyula O.H. Katona (Editor), Klaus-Dieter Schewe (Editor), Bernhard Thalheim (Editor)",238.0
"Semantics of a Networked World. Semantics for Grid Databases: First International IFIP Conference on Semantics of a Networked World: ICSNW 2004, Paris, France, June 17-19, 2004. Revised Selected Papers",11.0,23.0,2968,1.0,Springer Berlin Heidelberg,9780000000000.0,,4.0,"Lecture Notes in Computer Science Series ,#3226","Mokrane Bouzeghoub (Editor), Carole Goble (Editor), Vipul Kashyap (Editor), Stefano Spaccapietra (Editor)",332.0
"Semantics, Web and Mining: Joint International Workshop, EWMF 2005 and KDO 2005, Porto, Portugal, October 3-7, 2005, Revised Selected Papers",12.0,4.0,2969,1.0,Springer Berlin Heidelberg,9780000000000.0,,6.0,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series ,#4289","Markus Ackermann, Bettina Berendt, Marko Grobelnik, Andreas Hotho, Dunja Mladenic",196.0
Semi-Automatic Discovery of Meaningful Ontology from a Relational Database.,7.0,17.0,2970,,BiblioLabsII,9780000000000.0,,12.0,,David B Witherspoon,86.0
Semistructured Database Design,11.0,19.0,2971,1.0,Springer US,9780000000000.0,,4.0,"Web Information Systems Engineering and Internet Technologies Book Series ,#1","Tok Wang Ling, Gillian Dobbie",194.0
"Sentiment Analysis: Mining Opinions, Sentiments, and Emotions",2.0,28.0,2972,,Cambridge University Press,9780000000000.0,,15.0,,Bing Liu,331.0
Sequence Data Mining,8.0,9.0,2973,1.0,Springer US,9780000000000.0,,7.0,"Advances in Database Systems Series ,#33","Guozhu Dong, Jian Pei",150.0
Sequence Database,1.0,8.0,2974,,TurbsPublishing,9790000000000.0,,12.0,,Erik Yama  Tienne (Editor),96.0
Serious ADO: Universal Data Access with Visual Basic,8.0,17.0,2975,1.0,Apress,9780000000000.0,,0.0,,Rob MacDonald,611.0
"Server-Side Flash: Scripts, Databases, and Dynamic Development",7.0,15.0,2976,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,1.0,,"William B. Sanders, Mark Winstanley",458.0
Service Composition for the Semantic Web,2.0,9.0,2977,1.0,Springer New York,9780000000000.0,,11.0,,"Brahim Medjahed, Athman Bouguettaya",191.0
"Service-Oriented Computing: 8th International Conference, ICSOC 2010, San Francisco, CA, USA, December 7-10, 2010. Proceedings",1.0,19.0,2978,1.0,Springer Berlin Heidelberg,9780000000000.0,,11.0,"Lecture Notes in Computer Science / Programming and Software Engineering Series ,#6470","Paul P. Maglio (Editor), Mathias Weske (Editor), Jian Yang (Editor), Marcelo Fantinato (Editor)",737.0
"Service-Oriented Computing: Agents, Semantics, and Engineering: AAMAS 2009 International Workshop, SOCASE 2009, Budapest, Hungary, May 11, 2009, Revised Selected Papers",1.0,1.0,2979,1.0,Springer Berlin Heidelberg,9780000000000.0,,10.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#5907","Ryszard Kowalczyk (Editor), Quoc Bao Vo (Editor), Zakaria Maamar (Editor), Michael Huhns (Editor)",143.0
Service-Oriented Distributed Knowledge Discovery,10.0,5.0,2980,,Taylor & Francis,9780000000000.0,,12.0,"Chapman & Hall/CRC Data Mining and Knowledge Discovery Series ,#27","Domenico Talia, Paolo Trunfio",230.0
"Service Parts Planning with mySAP SCM: Processes, Structures, and Functions",2.0,21.0,2981,1.0,Springer Berlin Heidelberg,9780000000000.0,,7.0,,Jorg T. Dickersbach,296.0
Set Model for Database and Information Systems,7.0,1.0,2982,1.0,Addison-Wesley,9780000000000.0,,94.0,,Mikhail Gilula,256.0
Seven Databases in Seven Weeks: A Guide to Modern Databases and the NoSQL Movement,5.0,18.0,2983,1.0,"Pragmatic Programmers, LLC, The",9780000000000.0,,12.0,,"Eric Redmond, Jim R. Wilson",352.0
Sex Life of Tables: What Happens when Databases about You Mate,3.0,28.0,2984,,PKI Press,9780000000000.0,,7.0,,Wes Kussmaul,340.0
SharePoint 2010 Consultant's Handbook: A Practical Field Guide to Managed Metadata Services,9.0,17.0,2985,,CreateSpace Publishing,9780000000000.0,,10.0,,Chris McNulty,64.0
"Sharing Data, Information and Knowledge: 25th British National Conference on Databases, BNCOD 25, Cardiff, UK, July 7-10, 2008, Proceedings",9.0,7.0,2986,1.0,Springer Berlin Heidelberg,9780000000000.0,,8.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#5071","Alexander Gray (Editor), Keith G. Jeffery (Editor), Jianhua Shao (Editor)",296.0
Show Me the Data!: Data-Based Instructional Decisions Made Simple and Easy,4.0,1.0,2987,,Autism Asperger Publishing Company,9780000000000.0,,11.0,,RinaMarie Leon-Guerrero,40.0
"SIGIR '94: Proceedings of the Seventeenth Annual International ACM-SIGIR Conference on Research and Development in Information Retrieval, organised by Dublin City University",1.0,1.0,2988,,Springer London,9780000000000.0,,94.0,,"Bruce Croft (Editor), C.J. van Rijsbergen (Editor)",363.0
Signal Processing Techniques for Knowledge Extraction and Information Fusion,4.0,4.0,2989,1.0,Springer US,9780000000000.0,,8.0,Information Technology,"Danilo Mandic (Editor), Martin Golz (Editor), Anthony Kuh (Editor), Dragan Obradovic (Editor), Toshihisa Tanaka (Editor)",320.0
Similarity Search: The Metric Space Approach,11.0,17.0,2990,1.0,Springer US,9780000000000.0,,5.0,"Advances in Database Systems Series ,#32","Pavel Zezula, Giuseppe Amato, Vlastislav Dohnal, Michal Batko",220.0
Simpson's dBASE Tips and Tricks,2.0,1.0,2991,,"Wiley, John & Sons, Incorporated",9780000000000.0,,87.0,,Alan Simpson,420.0
"Sistemas de Bases de Datos: Un Enfoque Practico para Diseno, Implementacion y Gestion",3.0,28.0,2992,4.0,Pearson Educacion,9790000000000.0,Spanish,6.0,,"Thomas M. Connolly, Vuelapluma (Translator), Carolyn E. Begg",1269.0
Six-Step Relational Database Design : A Non-Theoretical Approach to Relational Database Design and Development,4.0,20.0,2993,,CreateSpace Publishing,9780000000000.0,,12.0,,CreateSpace Independent Publishing Platform,160.0
Skills for Success with Access 2013 Comprehensive,9.0,6.0,2994,1.0,Prentice Hall,9780000000000.0,,13.0,,"Kris Townsend, Lisa Hawkins",416.0
"Skills for Success with Microsoft Access 2010, Comprehensive",8.0,17.0,2995,,Prentice Hall,9780000000000.0,,10.0,,"Kris Townsend, Darren Ri Hayes",400.0
Small Scale Bibliographic Databases,8.0,28.0,2996,,Emerald Group Pub Ltd,9780000000000.0,,86.0,Library and Information Science Series,"Brenda Gerrie Peter Judge, Brenda Gerrie, Peter Judge (Editor)",198.0
Smart Business Intelligence Solutions with Microsoft SQL Server 2008,2.0,4.0,2997,,Microsoft Press,9780000000000.0,,9.0,,Lynn Langit,800.0
Smart Data: Enterprise Performance Optimization Strategy,3.0,15.0,2998,1.0,Wiley,9780000000000.0,,10.0,"Wiley Series in Systems Engineering and Management Series ,#71","James A. George, James A. Rodger",327.0
Smart Safety Management mit Ariadne SMS,11.0,14.0,2999,,Springer Berlin Heidelberg,9780000000000.0,German,14.0,,"Wolf D. Kappler, Reinhold K. Pressler, Markus Siebel, Dirk Specht",316.0
Social Computing and Behavioral Modeling,4.0,23.0,3000,1.0,Springer US,9780000000000.0,,9.0,,"Huan Liu (Editor), John Salerno (Editor), Michael J. Young (Editor)",264.0
"Social Informatics: 4th International Conference, SocInfo 2012, Lausanne, Switzerland, December 5-7, 2012, Proceedings",11.0,1.0,3001,1.0,Springer Berlin Heidelberg,9780000000000.0,,12.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI ,#7710","Karl Aberer (Editor), Andreas Flache (Editor), Wander Jager (Editor), Ling Liu (Editor), Jie Tang (Editor)",580.0
Social Media Mining: An Introduction,5.0,31.0,3002,,Cambridge University Press,9780000000000.0,,14.0,,"Reza Zafarani, Mohammad Ali Abbasi, Huan Liu",344.0
Social Media Mining with R,3.0,24.0,3003,,Packt Publishing,9780000000000.0,,14.0,,"Richard Heimann, Nathan Danneman",122.0
"Social Media Retrieval and Mining: ADMA 2012 Workshops, SNAM 2012 and SMR 2012, Nanjing, China, December 15-18, 2012. Revised Selected Papers",11.0,30.0,3004,,Springer Berlin Heidelberg,9780000000000.0,,13.0,"Communications in Computer and Information Science Series ,#387","Shuigeng Zhou (Editor), Zhiang Wu (Editor)",167.0
Social Network Analysis - Community Detection and Evolution,1.0,14.0,3005,,Springer International Publishing,9780000000000.0,,15.0,Lecture Notes in Social Networks Series,"Rokia Missaoui (Editor), Idrissa Sarr (Editor)",267.0
"SOFSEM 2009: Theory and Practice of Computer Science: 35th Conference on Current Trends in Theory and Practice of Computer Science, Spindleruv Mlï¿½_n, Czech Republic, January 24-30, 2009. Proceedings",1.0,12.0,3006,1.0,Springer Berlin Heidelberg,9780000000000.0,,9.0,"Lecture Notes in Computer Science / Theoretical Computer Science and General Issues Series ,#5404","Mogens Nielsen (Editor), Antonin Kucera (Editor), Peter Bro Miltersen (Editor), Catuscia Palamidessi (Editor), Petr Tuma (Editor)",670.0
Soft Computing Applications For Database Technologies,6.0,30.0,3007,,IGI Global,9780000000000.0,,10.0,,"K. Anbumani, R. Nedunchezhian (Editor)",348.0
Soft Computing for Knowledge Discovery and Data Mining,11.0,4.0,3008,1.0,Springer US,9780000000000.0,,10.0,,"Oded Maimon (Editor), Lior Rokach (Editor)",433.0
Soft Computing for Knowledge Discovery: Introducing Cartesian Granule Features,12.0,29.0,3009,1.0,Springer US,9780000000000.0,,9.0,"The Springer International Series in Engineering and Computer Science ,#570",James G. Shanahan,352.0
"Software and Data Technolgoies: Third International Conference, ICSOFT 2008, Porto, Portugal, July 22-24, 2008",10.0,26.0,3010,1.0,Springer Berlin Heidelberg,9780000000000.0,,9.0,"Communications in Computer and Information Science Series ,#47","Jose Cordeiro (Editor), Boris Shishkov (Editor), AlpeshKumar Ranchordas (Editor), Markus Helfert (Editor)",231.0
"Software Engineering and Middleware: 4th International Workshop, SEM 2004, Linz, Austria, September 20-21, 2004 Revised Selected Papers",6.0,1.0,3011,1.0,Springer Berlin Heidelberg,9780000000000.0,,5.0,"Lecture Notes in Computer Science / Programming and Software Engineering Series ,#3437","Thomas Gschwind (Editor), Cecilia Mascolo (Editor)",245.0
Soil and Terrain Database for Central Africa,3.0,28.0,3012,,Food & Agriculture Organization of the United Nations,9790000000000.0,,7.0,FAO Land and Water Digital Media Series,Food and Agriculture Organization of the United Nations,
SolarWinds Server & Application Monitor : Deployment and Administration,11.0,21.0,3013,,Packt Publishing,9780000000000.0,,13.0,,Justin Brant,116.0
Solutions for Networked Databases: How to Move from Heterogeneous Structures to Federated Concepts,5.0,10.0,3014,,Elsevier Science & Technology Books,9780000000000.0,,93.0,,"Dimitris N. Chorafas, Heinrich Steinmann",321.0
Source Code in Database,7.0,10.0,3015,,Book on Demand,9790000000000.0,,12.0,,"Jesse Russell (Editor), Ronald Cohn (Editor)",72.0
"Spatial and Temporal Databases: 13th International Symposium, SSTD 2013, Munich, Germany, August 21-23, 2013, Proceedings",8.0,28.0,3016,,Springer Berlin Heidelberg,9780000000000.0,,13.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#8098","Mario A. Nascimento (Editor), Timos Sellis (Editor), Reynold Cheng (Editor), Jorg Sander (Editor), Yu Zheng (Editor)",515.0
Spatial Data on the Web: Modeling and Management,11.0,10.0,3017,1.0,Springer Berlin Heidelberg,9780000000000.0,,10.0,,"Alberto Belussi (Editor), Barbara Catania (Editor), Eliseo Clementini (Editor), Elena Ferrari (Editor)",314.0
Spatial Database for GPS Wildlife Tracking Data: A Practical Guide to Creating a Data Management System with PostgreSQL/PostGIS and R,10.0,1.0,3018,,Springer International Publishing,9780000000000.0,,14.0,,"Ferdinando Urbano (Editor), Francesca Cagnacci (Editor)",257.0
Spatial Database Transfer Standards: Current International Status,8.0,28.0,3019,,Elsevier Science,9780000000000.0,,91.0,,Harold Moellering (Editor),248.0
"Spatial Databases: Technologies, Techniques and Trends",12.0,1.0,3020,,IGI Global,9780000000000.0,,4.0,,"Manalopoulos, Michael Gr Vassilakopoulos, Apostolos N. Papadopoulos",300.0
Spatial Databases: With Application to GIS,6.0,1.0,3021,1.0,Elsevier Science,9780000000000.0,,1.0,Morgan Kaufmann Series in Data Management Systems Series,Philippe Rigaux,410.0
Spatial Digital Database for the Geologic Map of Nevada: Open-File Report 2003-66,2.0,6.0,3022,,BiblioGov,9780000000000.0,,13.0,,"United U.S. Department of the Interior (Created by), et al., John Harris Stewart",36.0
Spatial Digital Database for the Geologic Map of Oregon: Open-File Report 2003-67,2.0,6.0,3023,,BiblioGov,9780000000000.0,,13.0,,"United U.S. Department of the Interior (Created by), et al., George W. Walker",24.0
"Spatio-Temporal Database Management: International Workshop STDBM'99 Edinburgh, Scotland, September 10-11, 1999 Proceedings",9.0,24.0,3024,1.0,Springer Berlin Heidelberg,9780000000000.0,,99.0,"Lecture Notes in Computer Science Series ,#1678","Michael H. Bohlen (Editor), Christian S. Jensen (Editor), Michel O. Scholl (Editor)",250.0
Spatio-temporal Networks: Modeling and Algorithms,9.0,5.0,3025,1.0,Springer New York,9780000000000.0,,12.0,SpringerBriefs in Computer Science Series,"Betsy George, Sangho Kim",73.0
Special Edition Using Microsoft Access 2000,5.0,5.0,3026,,Pearson Education,9780000000000.0,,99.0,Special Edition Using Series,Roger Jennings,1296.0
Special Edition Using Microsoft Access 2002,6.0,28.0,3027,2.0,Que,9780000000000.0,,1.0,Special Edition Using Series,"Roger Jennings, Jennings",1488.0
Special Edition Using Microsoft Office Access 2003,7.0,31.0,3028,,Que,9780000000000.0,,3.0,Special Edition Using Series,Roger Jennings,1502.0
Special Edition Using Xml Schema,10.0,22.0,3029,,Pearson Technology Group 2,9780000000000.0,,1.0,Special Edition Using Series,David Gulbransen,496.0
Spectroscopic References to Polyatomic Molecules,3.0,17.0,3030,,Springer US,9780000000000.0,,14.0,IFI Data Base Library Series,N. Verma,132.0
Speech Communication and Theater Arts: A Classified Bibliography of Theses and Dissertations 1973-1978,4.0,30.0,3031,1.0,Springer US,9780000000000.0,,13.0,IFI Data Base Library Series,Merilyn Merenda,326.0
Sports Data Mining,11.0,6.0,3032,1.0,Springer US,9780000000000.0,,12.0,"Integrated Series in Information Systems ,#26","Robert P. Schumaker, Osama K. Solieman, Hsinchun Chen",138.0
Spotlight On: Databases,4.0,25.0,3033,2.0,Cengage Learning,9780000000000.0,,8.0,Management Information Systems Series,Jennifer Gipp,75.0
"Sprachen fï¿½_r Datenbanken: Fachgesprï¿½_ch auf der 13. GI-Jahrestagung Hamburg, 3. - 7. Oktober, 1983",11.0,3.0,3034,1.0,Springer Berlin Heidelberg,9780000000000.0,German,83.0,"Informatik-Fachberichte Series ,#72",J.W. Schmidt (Editor),248.0
Spreadsheet and Database Cases for Information Systems,5.0,28.0,3035,,Addison-Wesley,9780000000000.0,,92.0,,"Raymond W. Knab, Steven Alter",150.0
"Spview: Spectral Plot Program for Accessing the Usgs Digital Spectral Library Database with MS-DOS Personal Computers, Version",3.0,20.0,3036,,BiblioGov,9780000000000.0,,13.0,,"Eric K. Livo, Roger N. Clark, Daniel H. Jr",32.0
SQL All-in-One Desk Reference for Dummies,7.0,2.0,3037,1.0,Wiley,9780000000000.0,,7.0,For Dummies Series,Allen G. Taylor,720.0
SQL All-in-One For Dummies,3.0,29.0,3038,2.0,Wiley,9780000000000.0,,11.0,For Dummies Series,Allen G. Taylor,744.0
SQL and Relational Databases,9.0,1.0,3039,,"Slawson Communications, Incorporated",9780000000000.0,,90.0,Lance A. Leventhal Microtrend Series,"Soren Vang, Lance A. Leventhal (Editor)",350.0
SQL and Relational Theory: How to Write Accurate SQL Code,12.0,30.0,3040,2.0,"O'Reilly Media, Incorporated",9780000000000.0,,11.0,,C.J. Date,448.0
SQL: A BEGINNER'S GUIDE 3/E,8.0,8.0,3041,3.0,McGraw-Hill Professional Publishing,9780000000000.0,,8.0,Beginner's Guide Series,"Andy Oppel, Robert Sheldon",534.0
SQL Antipatterns: Avoiding the Pitfalls of Database Programming,7.0,2.0,3042,1.0,"Pragmatic Programmers, LLC, The",9780000000000.0,,10.0,,Bill Karwin,328.0
SQL Anywhere Studio 9 Developer's Guide,7.0,6.0,3043,,Jones & Bartlett Learning,9780000000000.0,,4.0,,Breck Carter,474.0
SQL Backup and Recovery Joes 2 Pros,10.0,29.0,3044,,CreateSpace Publishing,9780000000000.0,,12.0,,"Tim Radney, Rick A. Morelan, Tony Smithlin (Editor)",152.0
SQL Basics Joes 2 Pros: A Getting Started Guide to Administering and Developing SQL Server Databases for Beginners,7.0,4.0,3045,,Joes 2 Pros International LLC,9780000000000.0,,13.0,,"Rick Morelan, Pinal Dave",216.0
SQL Bible,4.0,7.0,3046,2.0,Wiley,9780000000000.0,,8.0,"Bible Series ,#742","Alex Kriegel, Boris M. Trukhnov",888.0
SQL Built-In Functions and Stored Procedures: The i5/iseries Programmer's Guide,6.0,1.0,3047,,Mc Press,9780000000000.0,,5.0,,Mike Faust,176.0
SQL/DS Performance: Techniques for Improvement,1.0,28.0,3048,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,91.0,Professional Computing Series,Dov Gilor,325.0
Sql,12.0,20.0,3049,1.0,McGraw-Hill/OsborneMedia,9780000000000.0,,0.0,,Forrest Houlette,452.0
"SQL Fundamentals, Third Edition",9.0,19.0,3050,3.0,Prentice Hall,9780000000000.0,,8.0,Pearson Custom Computer Science Series,John J. Patrick,804.0
SQL Hacks,11.0,28.0,3051,1.0,"O'Reilly Media, Incorporated",9780000000000.0,,6.0,Hacks Series,"Andrew Cumming, Gordon Russell",412.0
SQL in Easy Steps  ,6.0,6.0,3052,1.0,Barnes & Noble,9780000000000.0,,5.0,In Easy Steps Series,Mike McGrath,192.0
"SQL Interoperability Joes 2 Pros: A Guide to Integrating SQL Server with XML, C#, and PowerShell",7.0,5.0,3053,,CreateSpace,9780000000000.0,,11.0,,"Jessica Brown (Editor), Vinay Chopra (Editor), Simon Nicholson (Editor), Rick Morelan",418.0
"SQL: The Complete Reference, Second Edition",8.0,28.0,3054,2.0,"McGraw-Hill Companies, The",9780000000000.0,,2.0,Osborne Complete Reference Series,"James R. Groff, Paul N. Weinberg (Joint Author), Michael Mueller (Illustrator), Paul N. Weinberg",1080.0
SQL: 1999 - Understanding Relational Language Components,6.0,1.0,3055,2.0,Elsevier Science,9780000000000.0,,1.0,Morgan Kaufmann Series in Data Management Systems Series,"Jim Melton, Alan R. Simon, Alan R. Simon (Joint Author)",893.0
SQL Pocket Guide,4.0,11.0,3056,2.0,"O'Reilly Media, Incorporated",9780000000000.0,,6.0,Pocket Reference (O'Reilly) Series,Jonathan Gennick,192.0
SQL Power!: The Comprehensive Guide,6.0,16.0,3057,,Cengage Learning,9780000000000.0,,6.0,Power! Series,"Kenneth Hess, Thomson Course Technology PTR Development Staff",444.0
SQL Programming & Database Design Using Microsoft SQL Server 2012,12.0,10.0,3058,,CreateSpace Publishing,9780000000000.0,,12.0,,Kalman Toth,822.0
SQL Programming Joes 2 Pros,6.0,28.0,3059,,Createspace,9780000000000.0,,11.0,,"Rick A. Morelan, Dave Pinal, Pinal Dave (With)",480.0
SQL Queries for Mere Mortals: A Hands-On Guide to Data Manipulation in SQL,8.0,21.0,3060,,Addison-Wesley,9780000000000.0,,0.0,For Mere Mortals,"Michael J. Hernandez, John L. Viescas, John L. Viescas (Joint Author)",528.0
"SQL Queries Joes 2 Pros: SQL Query Techniques for Microsoft SQL Server 2008, Volume 2",12.0,9.0,3061,,"BookSurge, LLC",9780000000000.0,,9.0,,"Irina Berger (Editor), Tom Ekberg (Editor), Jessica Brown (Editor), Rick Morelan",544.0
SQL Server 2000 Developer's Guide,12.0,1.0,3062,2.0,"McGraw-Hill Companies, The",9780000000000.0,,0.0,Database Professional's Library,"Michael Otey, Paul Conte",1248.0
SQL Server 2000 for Experienceed DBAs,4.0,1.0,3063,1.0,"McGraw-Hill Companies, The",9780000000000.0,,3.0,,Brian Knight,520.0
SQL Server 2000: The Complete Reference,12.0,1.0,3064,1.0,"McGraw-Hill Companies, The",9780000000000.0,,0.0,Database Professional's Library,Jeffrey R. Shapiro,931.0
SQL Server 2000 Stored Procedures Handbook,9.0,29.0,3065,1.0,Apress,9780000000000.0,,3.0,,"Robin Dewson, Louis Davidson, Tony Bain, Chuck Hawkins",288.0
Sql Server 2000 Web Application Developer's Guide,1.0,1.0,3066,,"McGraw-Hill Companies, The",9780000000000.0,,0.0,Database Professional's Library,Craig Utley,688.0
SQL Server 2005 Bible,11.0,6.0,3067,1.0,Wiley,9780000000000.0,,6.0,"Bible Series ,#112",Paul Nielsen,1344.0
SQL Server 2005 DBA Street Smarts: A Real World Guide to SQL Server 2005 Certification Skills,10.0,30.0,3068,1.0,Wiley,9780000000000.0,,6.0,,Joseph L. Jorden,333.0
SQL Server 2005 Reporting Services in Action,11.0,28.0,3069,2.0,Manning Publications Company,9780000000000.0,,6.0,In Action Series,"Bret Updegraff, Brian Welcker (Foreword by)",656.0
SQL Server 2005 T-SQL Recipes: A Problem-Solution Approach,12.0,13.0,3070,1.0,Apress,9780000000000.0,,5.0,Expert's Voice Series,Joseph Sack,768.0
SQL Server 2008 Administration,8.0,28.0,3071,,Manning Publications Company,9780000000000.0,,9.0,,Rod Colledge,468.0
SQL Server 2008 Administration: Real-World Skills for MCITP Certification and Beyond  ,5.0,24.0,3072,1.0,Wiley,9780000000000.0,,10.0,,Tom Carpenter,816.0
SQL Server 2008 Query Performance Tuning Distilled,3.0,16.0,3073,1.0,Apress,9780000000000.0,,9.0,,"Sajal Dam, Grant Fritchey",600.0
SQL Server 2008 Transact-SQL Recipes: A Problem-Solution Approach,7.0,25.0,3074,1.0,Apress,9780000000000.0,,8.0,The Expert's Voice in SQL Server Series,Joseph Sack,872.0
SQL Server 2012/2008 R2/2008. Diseno y Administracion Basica de Bases de Datos Con SQL Server Management Studio,10.0,6.0,3075,,CreateSpace Independent Publishing Platform,9780000000000.0,Spanish,13.0,,Maria Perez Marques,176.0
SQL Server 2012/2008 R2/2008. Diseno y Administracion Basica de Bases de Datos Con Transact-SQL,10.0,3.0,3076,,CreateSpace Independent Publishing Platform,9780000000000.0,Spanish,13.0,,Maria Perez Marques,230.0
SQL Server 2012/2008 R2/2008. Herramientas de Administracion Avanzada de Bases de Datos,10.0,3.0,3077,,CreateSpace Publishing,9780000000000.0,Spanish,13.0,,Maria Perez Marques,218.0
SQL Server 2012 Administration Joes 2 Pros   Volume 1: An Introduction to Administering Databases with Microsoft SQL 2012 (SQL Exam Prep Series 70-4,5.0,27.0,3078,,Joes 2 Pros International LLC,9780000000000.0,,13.0,,"Rick Morelan, Tim Radney, Pinal Dave",464.0
SQL Server 2012 Administration Joes 2 Pros   Volume 2: A Database Administrator Tutorial on Administering Database Security with SQL Server 2012,9.0,1.0,3079,,Joes 2 Pros International LLC,9780000000000.0,,13.0,,Rick Morelan,370.0
SQL Server 2012 Administration,7.0,11.0,3080,,CreateSpace Publishing,9780000000000.0,,13.0,,Kalman Toth,822.0
SQL Server 2012 Database Design,1.0,1.0,3081,,CreateSpace Publishing,9780000000000.0,,13.0,,Kalman Toth,464.0
SQL Server 2012 Integration Services Design Patterns,9.0,5.0,3082,1.0,Apress,9780000000000.0,,12.0,,"Andy Leonard, Matt Masson, Tim Mitchell, Jessica Moss, Michelle Ufford",456.0
SQL Server 2012 Pocket Guide,3.0,14.0,3083,,CreateSpace Publishing,9780000000000.0,,12.0,,Robert Walters,100.0
SQL Server 2012 Reporting Services Blueprints,10.0,30.0,3084,,Packt Publishing,9780000000000.0,,13.0,,Marlon Ribunal,246.0
SQL Server 2012 with PowerShell V3 Cookbook,10.0,12.0,3085,,Packt Publishing,9780000000000.0,,12.0,,Donabel Santos,634.0
SQL Server 2014 Database Design,5.0,6.0,3086,,CreateSpace Publishing,9780000000000.0,,14.0,,Kalman Toth,464.0
SQL Server 7 Data Warehousing,4.0,28.0,3087,1.0,McGraw-Hill Professional,9780000000000.0,,99.0,Database Professional's Library,"Michael J. Corey, Michael Abbey, Larry Barnes, Ian Abramson, Benjamin Taub",478.0
SQL Server 7 Essential Reference,7.0,6.0,3088,,Pearson Education,9780000000000.0,,0.0,Essential Reference Series,"Sharon Dooley, Paul Allen",500.0
SQL Server Analysis Services 2012 Cube Development Cookbook,12.0,30.0,3089,,Packt Publishing,9780000000000.0,,13.0,,Baya Dewald,340.0
SQL Server and Ado Programming Complete,9.0,4.0,3090,1.0,Wiley,9780000000000.0,,1.0,Sybex Complete Series,"Dave Evans, Greg Jarboe, Hollis Thomases, Mari Smith, Chris Treadaway, Sybex Inc",1024.0
SQL Server and Power Pivot - Tabular Modeling Cookbook,1.0,21.0,3091,,Packt Publishing,9780000000000.0,,14.0,,Paul te Braak,320.0
SQL Server CE Database Development with the .NET Compact Framework,9.0,26.0,3092,1.0,Apress,9780000000000.0,,3.0,,"Rob Tiffany, Kevin Collins (Foreword by)",488.0
SQL Server DMVs in Action: Better Queries with Dynamic Management Views,5.0,28.0,3093,,Manning Publications Company,9780000000000.0,,11.0,,Ian W. Stirk,375.0
SQL Server Interview Questions and Answers: For All Database Developers and Developers Administrators,10.0,11.0,3094,,CreateSpace Publishing,9780000000000.0,,11.0,,"Pinal Dave, Vinod Kumar, Rhonda Chesley (Editor), Michael McLean (Editor), Christopher Lennick (Editor)",210.0
SQL Server MVP Deep Dives,12.0,13.0,3095,,Manning Publications Company,9780000000000.0,,9.0,,"Paul Nielsen, Kalen Delaney, Adam Machanic, Kimberly Tripp, Paul Randal",848.0
"SQL Server MVP Deep Dives, Volume 2",10.0,21.0,3096,,Manning Publications Company,9780000000000.0,,11.0,,"Kalen Delaney, Louis Davidson, Greg Low, Brad McGhee, Paul Nielson",688.0
SQL Server Programming and Database Design for Developers,1.0,3.0,3097,,CreateSpace Publishing,9780000000000.0,,13.0,,Kalman Toth,734.0
SQL Server Query Performance Tuning Distilled,10.0,20.0,3098,2.0,Apress,9780000000000.0,,4.0,,"Sajal Dam, Tony Davis (Editor)",624.0
SQL Server Security Distilled,3.0,22.0,3099,2.0,Apress,9780000000000.0,,4.0,,Morris Lewis,376.0
SQL Server Source Control Basics,6.0,11.0,3100,,Red Gate Books,9780000000000.0,,14.0,,"Robert Sheldon, Rob Richardson, Tony Davis",308.0
SQL Server System Administration,12.0,9.0,3101,,Sams,9780000000000.0,,98.0,Landmark Series,"Chris Miller, John Lynn, Sean Baird, Michael Hotek, Denis Darveau",352.0
SQL Server T-SQL Recipes,4.0,16.0,3102,4.0,Apress,9780000000000.0,,15.0,,"David Dye, Andy Roberts, Wayne Sheffield",700.0
SQL Short Course  ,9.0,8.0,3103,,Questing Vole Press,9780000000000.0,,14.0,,Chris Fehily,270.0
SQL Success - Database Programming Proficiency,6.0,20.0,3104,,RoughSea Ltd,9780000000000.0,,13.0,,Stephane Faroult,592.0
SQL: Access to SQL Server,1.0,29.0,3105,1.0,Apress,9780000000000.0,,2.0,,"Susan Sales Harkins, Martin WP Reid",698.0
"SQL The Complete Reference, 3rd Edition",8.0,12.0,3106,3.0,McGraw-Hill Professional Publishing,9780000000000.0,,9.0,Complete Reference Series,"James Groff, Paul Weinberg, Andy Oppel",912.0
