title,pubmonth,pubday,id,edition,publisher,isbn13,language,pubyear,series,authors,pages
Object Relationship Notation   for Database Applications: Enhancing the Modeling and Implementation of Associations  ,6.0,22.0,2856,2009,Springer,9780000000000.0,English,9.0,Advances in Database Systems (Book 39),Bryon K. Ehlmann;,246.0
Illustrated Course Guide: Microsoft Access 2010 Intermediate  ,11.0,18.0,2857,1,Cengage Learning,9780000000000.0,English,10.0,Illustrated Course Guides,Lisa Friedrichsen;,192.0
Business Intelligence Roadmap: The Complete Project Lifecycle for Decision-Support Applications by Larissa T. Moss  ,,,2858,,Addison-Wesley Professional,,,1.0,,,
"Apache Essentials: Install, Configure, Maintain  ",5.0,31.0,2859,,friendsofED,9780000000000.0,English,4.0,,Darren James Harkness;,167.0
Special Edition Using Oracle Applications,4.0,20.0,2860,,Que,9780000000000.0,English,0.0,Special Edition Using,BOSS Corporation;,944.0
Scaling MongoDB,3.0,7.0,2861,1,O'Reilly Media,9780000000000.0,English,11.0,,Kristina Chodorow;,66.0
MicrosoftÀ_À_ SQL ServerÀ_À_ 2005 Administrator's Companion  ,12.0,13.0,2862,,Microsoft Press,9780000000000.0,English,6.0,Admin Companion,Edward Whalen;Victor Isakov;Marcilina Garcia;,1232.0
"XML Data Mining: Models, Methods, and Applications  ",11.0,30.0,2863,1,IGI Global,9780000000000.0,English,11.0,Premier Reference Source,Andrea Tagarelli;,538.0
The Data Warehouse Mentor: Practical Data Warehouse and Business Intelligence Insights,5.0,12.0,2864,1,McGraw-Hill Osborne Media,9780000000000.0,English,11.0,,Robert Laberge;,416.0
Expert Oracle RAC 12c  ,8.0,12.0,2865,1,Apress,9780000000000.0,English,13.0,The Expert's Voice,Syed Jaffar Hussain;Tariq Farooq;Riyaj Shamsudeen;,464.0
Databases and Mobile Computing,12.0,21.0,2866,1996,Springer,9780000000000.0,English,11.0,,Daniel BarbarÀ_À_;Ravi Jain;N. Krishnakumar;,86.0
Distributed Relational Database Architecture Connectivity Guide,,,2867,,IBM,,,95.0,,"Teresa, Ed. Hopper;",
"Distributed Database Managements: Tutorial, IEEE Catalog Number EHO2220.",,,2868,,IEEE Computer Society Press,,,85.0,,"James A.; Rahimi, Saeed Larson;",
"Data Warehousing Fundamentals   by Ponniah, Paulraj  ",,,2869,,"Wiley, Hardcover(2010)",,,10.0,,Poniah;,
Decision Support In The Data Warehouse,11.0,24.0,2870,,Prentice Hall,,English,98.0,,"Paul Gray, Paul Gray Hugh J. Watson;",
Getting Started with Couchbase Server,6.0,21.0,2871,1,O'Reilly Media,9780000000000.0,English,12.0,,MC Brown;,90.0
Building the Agile Database: How to Build a Successful Application Using Agile Without Sacrificing Data Management,8.0,1.0,2872,,"Technics Publications, LLC",9780000000000.0,English,11.0,,Larry Burns;,300.0
Data warehouse and data mining technology   ,6.0,1.0,2873,,Tsinghua University Press,9790000000000.0,Chinese,11.0,,ZHANG XING HUI;,
"The Data Warehouse Toolkit: The Complete Guide to Dimensional Modeling     by Kimball, Ralph, Ross, Margy  ",,,2874,,Wiley,,,0.0,,,
Text Mining Application Programming  ,5.0,4.0,2875,,Cengage Learning,9780000000000.0,English,6.0,Charles River Media Programming,Manu Konchady;,432.0
Multivariate Statistics:: Exercises and Solutions,7.0,27.0,2876,2007,Springer,9780000000000.0,English,7.0,,Wolfgang Karl HÀ__rdle;Zdenek HlÀ_À_vka;,368.0
Object-Oriented C++ Data Structures for Real Programmers  ,10.0,29.0,2877,1st,Morgan Kaufmann,9780000000000.0,English,1.0,The Morgan Kaufmann Series in Data Management Systems,Jan L. Harrington;,552.0
Access Database Design & Programming  ,1.0,14.0,2878,3rd,O'Reilly Media,9780000000000.0,English,2.0,Nutshell Handbooks,Steven Roman;,448.0
Learn SQL Server Administration in a Month of Lunches: Covers Microsoft SQL Server 2005-2014,5.0,12.0,2879,1,Manning Publications,9780000000000.0,English,14.0,,Don Jones;,256.0
Oracle RAC & Grid Tuning with Solid-state Disk: Expert Secrets for High Performance Clustered Grid Computing    ,1.0,1.0,2880,,Rampant Techpress,9780000000000.0,English,6.0,Oracle In-Focus series,Mike Ault;Robert G. Freeman;John Garmany;,200.0
SAP Database Administration with IBM DB2,7.0,1.0,2881,1,SAP Press,9780000000000.0,English,13.0,,AndrÀ_ Faustmann;Michael Greulich;AndrÀ_ Siegling;,425.0
Temporal and Fuzzy Relational Databases: Application of Patient Data in Health-care Information Systems,8.0,1.0,2882,,LAP LAMBERT Academic Publishing,9780000000000.0,English,11.0,,Dr. Nadeem Mahmood;Dr. S. M. Aqil Burney;,148.0
"Oracle 10g RAC Grid, Services & Clustering",6.0,8.0,2883,1,Digital Press,9780000000000.0,English,6.0,,Murali Vallath;,704.0
Algorithms on Trees and Graphs,10.0,4.0,2884,Softcover reprint of the original 1st ed. 2002,Springer,9780000000000.0,English,13.0,,Gabriel Valiente;,489.0
"Excel Tables: A Complete Guide for Creating, Using and Automating Lists and Tables",9.0,1.0,2885,,Holy Macro! Books,9780000000000.0,English,14.0,,Zack Barresse;Kevin Jones;,160.0
Creating a Self-Tuning Oracle Database: Automating Oracle9i Dynamic SGA Performance  ,8.0,1.0,2886,,Rampant Techpress,9780000000000.0,English,3.0,Oracle In-Focus series,Donald Burleson;,160.0
Oracle Essentials 5th Edition,9.0,3.0,2887,,CreateSpace Independent Publishing Platform,9780000000000.0,English,14.0,,Rick Greenwald;,432.0
MicrosoftÀ_À_ Access Version 2002 Inside Out,1.0,5.0,2888,1st,Microsoft Press,9780000000000.0,English,2.0,Inside Out,Helen Feddema;,1152.0
"Die strategische Ressource Data Warehouse"""": Eine ressourcentheoretisch empirische Analyse    ",2.0,24.0,2889,2004,Deutscher UniversitÀ__tsverlag,9780000000000.0,German,4.0,Strategisches Kompetenz-Management,Caroline Wilmes;Helmut M. Dietl;Remco van der Velden;,169.0
Data Warehouse Techniques to Support Global On-Demand Weather Forecast Metrics,,,2890,,PN,,,0.0,,Meriellen C. Joga;,
"Computation, Causation, and Discovery",6.0,18.0,2891,,AAAI Press,9780000000000.0,English,99.0,AAAI Press Copublications,Clark Glymour;Gregory F. Cooper;,570.0
"Computers, Privacy and Data Protection: an Element of Choice",2.0,27.0,2892,2011,Springer,9790000000000.0,English,11.0,,Serge Gutwirth;Yves Poullet;Paul de Hert;,458.0
Data Warehouse Technologien,5.0,1.0,2893,,mitp-Verlag,9780000000000.0,German,14.0,,"Gunter Saake, Kai-Uwe Sattler Veit KÀ__ppen;",
By Thomas C. Hammergren Data Warehousing For Dummies  ,3.0,18.0,2894,,For Dummies,,,9.0,,Thomas C. Hammergren;,
"The Data Model Resource Book, Vol. 1: A Library of Universal Data Models for All Enterprises",3.0,6.0,2895,"Revised Edition, Volume 1",Wiley,9780000000000.0,English,1.0,,Len Silverston;,542.0
Computerizing Warehouse Operations,2.0,,2896,,Prentice Hall,9780000000000.0,English,85.0,,Raymond A. Nelson;,239.0
Oracle Forms Developer's Handbook,12.0,15.0,2897,,Pearson Education,9780000000000.0,English,0.0,Prentice Hall PTR Oracle,Albert Lulushi;,1008.0
"Agents and Peer-to-Peer Computing: 5th International Workshop, AP2PC 2006, Hakodate, Japan, May 9, 2006, Revised and Invited Papers  ",8.0,6.0,2898,,Springer,,English,8.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 4461),Sam Joseph;Zoran Despotovic;Moro Gianluca;,201.0
Oracle Database 10g Linux Administration,10.0,31.0,2899,1st,McGraw-Hill Osborne Media,9780000000000.0,English,5.0,Oracle Press,Edward  Whalen;,560.0
Spring Data,11.0,3.0,2900,1,O'Reilly Media,9780000000000.0,English,12.0,,Mark Pollack;Oliver Gierke;Thomas Risberg;,316.0
Achieving Extreme Performance with Oracle Exadata  ,2.0,11.0,2901,1,McGraw-Hill Osborne Media,9780000000000.0,English,11.0,Oracle Press,Rick Greenwald;Robert Stackowiak;Maqsood Alam;,432.0
Agile Data Warehouse Design: Collaborative Dimensional Modeling. from Whiteboard to Star Schema by Corr. Lawrence   Paperback,,,2902,,DecisionOne Press,,,100.0,,,
The Difference Between God And Larry Ellison*: Inside Oracle Corporation,11.0,5.0,2903,,William Morrow,9780000000000.0,English,97.0,,Mike Wilson;,385.0
Oracle Database Administration: The Essential Refe,4.0,21.0,2904,,O'Reilly Media,9780000000000.0,English,99.0,,David C. Kreines;Brian Laskey;,582.0
Efficient SAP NetWeaver BI Implementation and Project Management: Safely weather the challenges of your SAP BW project,5.0,31.0,2905,1,SAP PRESS,9780000000000.0,English,7.0,,Gary Nolan;,400.0
Practical Database Programming with Visual Basic.NET,6.0,19.0,2906,2,Wiley-IEEE Press,9780000000000.0,English,12.0,,Ying Bai;,900.0
"SOFSEM 2012: Theory and Practice of Computer Science: 38th Conference on Current Trends in Theory and Practice of Computer Science, Spindleruv MlÀ__n, ... Computer Science and General Issues)",9.0,1.0,2907,2012,Springer,9780000000000.0,English,12.0,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 7147),MÀ_À_ria BielikovÀ_À_;Gerhard Friedrich;Georg Gottlob;,674.0
OCA: Oracle Database 11g Administrator Certified Associate Study Guide:  ,4.0,6.0,2908,1,Sybex,9780000000000.0,English,9.0,,Biju Thomas;,1152.0
Practical DMX Queries for Microsoft SQL Server Analysis Services 2008,9.0,17.0,2909,1,McGraw-Hill Osborne Media,9780000000000.0,English,10.0,,Art Tennick;,336.0
Alison Balter's Mastering Microsoft Office Access 2003,1.0,1.0,2910,1,Sams Publishing,9780000000000.0,English,4.0,,Alison Balter;,1392.0
Exam 70-443 and 70-450 Microsoft SQL Server Database Design and Optimization,12.0,21.0,2911,1,Wiley,9780000000000.0,English,9.0,,Microsoft Official Academic Course;,336.0
"Software Process Technology: 7th European Workshop, EWSPT 2000, Kaprun, Austria, February 21-25, 2000. Proceedings  ",3.0,15.0,2912,,Springer,9780000000000.0,English,0.0,Lecture Notes in Computer Science (Book 1780),Reidar Conradi;,251.0
Introduction to Data Mining,,,2913,,Pearson,9790000000000.0,English,5.0,,Pang-ning Tan;Michael Steinbach;Vipin Kumar;,
Database Management and Design  ,9.0,22.0,2914,2,Prentice Hall,9780000000000.0,English,95.0,,Gary W. Hansen;James V. Hansen;,582.0
The Official New Features Guide to Sybase ASE 15,2.0,28.0,2915,,Jones & Bartlett Learning,9780000000000.0,English,6.0,,Brian  Taylor;Carrie King Taylor;Naresh Adurty;,473.0
90 Days to the Data Mart,5.0,1.0,2916,1,Wiley,9780000000000.0,English,98.0,,Alan R. Simon;,352.0
"Independent Component Analysis and Signal Separation: 7th International Conference, ICA 2007, London, UK, September 9-12, 2007, Proceedings  ",8.0,28.0,2917,2007,Springer,9780000000000.0,English,7.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4666)",Mike E. Davies;Christopher C. James;Samer A. Abdallah;,847.0
IBM DB2 SQL for Beginners: Practical Tutorial by Examples,8.0,2.0,2918,,CreateSpace Independent Publishing Platform,9780000000000.0,English,14.0,,Djoni Darmawikarta;,104.0
Transact-SQL Server User Defined Functions,1.0,25.0,2919,,"Wordware Publishing, Inc.",9780000000000.0,English,4.0,,Andrew Novick;,400.0
Informix: Client/Server Application Development  ,1.0,,2920,,Computing Mcgraw-Hill,9780000000000.0,English,97.0,Mcgraw-Hill Series on Client/Server Computing,Paul R. Allen;Joseph J. Bambara;Richard J. Bambara;,576.0
SQL Bible,4.0,18.0,2921,,Wiley,9780000000000.0,English,3.0,Bible (Book 64),Alex Kriegel;Boris M. Trukhnov;,864.0
Introduction to Relational Databases,11.0,27.0,2922,1,McGraw-Hill Osborne Media,9780000000000.0,English,3.0,,Christopher Allen;Catherine Creary;Simon Chatwin;,416.0
By Dejan Sarka Training Kit  : Implementing a Data Warehouse with Microsoft SQL Server 2012  ,1.0,9.0,2923,,Microsoft Press,,,13.0,,Dejan Sarka;,
"Advances in Conceptual Modeling - Challenges and Opportunities: ER 2008 Workshops CMLSA, ECDM, FP-UML, M2AS, RIGiM, SeCoGIS, WISM, Barcelona, Spain, ... Applications, incl. Internet/Web, and HCI)",11.0,17.0,2924,2008,Springer,9780000000000.0,English,8.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5232)",Il-Yeol Song;Mario Piattini;Yi-Ping Phoebe Chen;,468.0
Dreamweaver CS5.5: The Missing Manual,7.0,5.0,2925,1,O'Reilly Media,9780000000000.0,English,11.0,Missing Manual,David Sawyer McFarland;,1216.0
Data Resource Quality: Turning Bad Habits into Good Practices,9.0,18.0,2926,,Addison-Wesley Professional,9780000000000.0,English,0.0,,Michael H. Brackett;,384.0
OCP Oracle9i Database: Performance Tuning Exam Guide,3.0,27.0,2927,1,McGraw-Hill Osborne Media,9780000000000.0,English,2.0,Oracle Press,Charles Pack;,470.0
Professional WebObjects with Java,10.0,,2928,,Peer Information,9780000000000.0,English,1.0,,Thomas Termini;Pierce Wetter;Ben Galbraith;,500.0
Professional Microsoft SQL Server 2012 Integration Services,3.0,27.0,2929,1,Wrox,9780000000000.0,English,12.0,,Brian Knight;Erik Veerman;Jessica M. Moss;,960.0
Cost-Based Oracle Fundamentals  ,10.0,31.0,2930,,Apress,9780000000000.0,English,5.0,Expert's Voice in Oracle,Jonathan Lewis;,536.0
Analyzing the Large Number of Variables in Biomedical and Satellite Imagery,5.0,3.0,2931,1,Wiley,9780000000000.0,English,11.0,,Phillip I. Good;,200.0
SQL Design Patterns: Expert Guide to SQL Programming    ,4.0,1.0,2932,,Rampant Techpress,9780000000000.0,English,7.0,IT In-Focus series,Vadim Tropashko;Donald Burleson;,254.0
Building and Maintaining a Data Warehouse. Auerbach Publications. 2008.,,,2933,,Auerbach Publications,,,8.0,,FON. SILVERS;,
Oracle DBA Checklists Pocket Reference,4.0,13.0,2934,1st,O'Reilly Media,9780000000000.0,English,1.0,,Quest Software;,80.0
Data Visualization: a successful design process,12.0,26.0,2935,,Packt Publishing,9780000000000.0,English,12.0,,Andy Kirk;,206.0
By William A. Giovinazzo - Object-Oriented Data Warehouse Design: Building A Star Schema: 1st   Edition,2.0,16.0,2936,,Prentice Hall,,,1.0,,William A. Giovinazzo;,
Troubleshooting SQL Server - A Guide for the Accidental DBA,9.0,26.0,2937,,Red gate books,9780000000000.0,English,11.0,,Jonathan Kehayias;Ted Krueger;,370.0
Microsoft SQL Server 2008 Step by Step  ,11.0,22.0,2938,1,Microsoft Press,9780000000000.0,English,8.0,Step by Step Developer,Mike Hotek;,544.0
Sams Teach Yourself SQL in 24 Hours  ,5.0,23.0,2939,5,Sams Publishing,9780000000000.0,English,11.0,Sams Teach Yourself,Ryan Stephens;Ron Plew;Arie D. Jones;,504.0
Easy Oracle PL/SQL Programming: Get Started Fast with Working PL/SQL Code Examples,3.0,1.0,2940,,Rampant Techpress,9780000000000.0,English,6.0,Easy Oracle,John Garmany;Don Burleson;,200.0
Abstraction in Artificial Intelligence and Complex Systems,6.0,18.0,2941,2013,Springer,9780000000000.0,English,13.0,,Lorenza Saitta;Jean-Daniel Zucker;,484.0
SQL Server 2014 Development Essentials,7.0,25.0,2942,,Packt Publishing - ebooks Account,9780000000000.0,English,14.0,,Basit A. Masood-Al-Farooq;,150.0
"Database Design Using Entity-Relationship Diagrams, Second Edition  ",9.0,7.0,2943,2,Auerbach Publications,9780000000000.0,English,11.0,Foundations of Database Design,Sikha Bagui;Richard Earp;,371.0
Flying Insects and Robots,12.0,3.0,2944,2010,Springer,9780000000000.0,English,9.0,,Dario Floreano;Jean-Christophe Zufferey;Mandyam V. Srinivasan;,316.0
Advances in Intelligent Signal Processing and Data Mining: Theory and Applications  ,7.0,27.0,2945,2013,Springer,9780000000000.0,English,12.0,Studies in Computational Intelligence (Book 410),Petia Georgieva;Lyudmila Mihaylova;Lakhmi C Jain;,354.0
Visual Basic .NET Complete,4.0,15.0,2946,1st,Sybex,9780000000000.0,English,2.0,Complete,"Greg Jarboe, Hollis Thomases, Mari Smith, Chris Treadaway Dave Evans;Sybex Inc.;",992.0
Distributed Embedded Control Systems: Improving Dependability with Coherent Design  ,12.0,3.0,2947,2008,Springer,9780000000000.0,English,7.0,Advances in Industrial Control,Matjaz Colnaric;Domen Verber;,250.0
Data mining and data warehousing  ,,,2948,,"Association of Research Libraries, Office of Leadership and Management Services",9780000000000.0,English,3.0,SPEC kit,Barbara Mento;,77.0
MDM for Customer Data: Optimizing Customer Centric Management of Your Business,11.0,1.0,2949,,Mc Press,9780000000000.0,English,9.0,,Kelvin K. A. Looi;,100.0
Building Object Applications that Work: Your Step-by-Step Handbook for Developing Robust Systems with Object Technology  ,2.0,13.0,2950,0,SIGS,9780000000000.0,English,98.0,SIGS: Managing Object Technology,Scott W. Ambler;,506.0
SQL Server 7 Data Warehousing,4.0,30.0,2951,,Osborne Publishing,9780000000000.0,English,99.0,Database Professional's Library,Michael J. Corey;Larry Barnes;Michael Abbey;,478.0
The Data Access Handbook: Achieving Optimal Database Application Performance and Scalability,3.0,26.0,2952,1,Prentice Hall,9780000000000.0,English,9.0,,John Goodson;Robert A. Steward;,360.0
"Data Analysis for Database Design, Third Edition",6.0,26.0,2953,3,Butterworth-Heinemann,9780000000000.0,English,1.0,,David Howe;,336.0
Expert Oracle Enterprise Manager 12c,6.0,19.0,2954,1,Apress,9780000000000.0,English,13.0,,Kellyn Pot'Vin;Anand Akela;Gokhan Atil;,532.0
"The Burrows-Wheeler Transform:: Data Compression, Suffix Arrays, and Pattern Matching",7.0,25.0,2955,2008,Springer,9780000000000.0,English,8.0,,Donald Adjeroh;Timothy Bell;Amar Mukherjee;,352.0
"Yahoo! Web Analytics: Tracking, Reporting, and Analyzing for Data-Driven Insights",5.0,11.0,2956,,Sybex,9780000000000.0,English,9.0,,Dennis R. Mortensen;,424.0
Guide to Client/Server Databases,1.0,1.0,2957,,Ziff-Davis Press,9780000000000.0,English,95.0,,Joe Salemi;,312.0
The Structure of the Relational Database Model    ,10.0,4.0,2958,,Springer,9780000000000.0,English,13.0,Monographs in Theoretical Computer Science. An EATCS Series (Book 17),Jan Paredaens;Paul De Bra;Marc Gyssens;,233.0
Access Forms and Reports For Dummies,9.0,30.0,2959,1,For Dummies,9780000000000.0,English,5.0,,Underdahl;,408.0
Beginning VB 2005 Databases: From Novice to Professional  ,2.0,25.0,2960,1,Apress,9780000000000.0,English,7.0,Beginning: From Novice to Professional,Jacob Hammer Pedersen;Ranga Raghuram;Jon Reid;,491.0
Oracle Solaris 11: First Look,1.0,25.0,2961,,Packt Publishing,9780000000000.0,English,13.0,,Philip P. Brown;,168.0
Implementing Relational Operations in an Object-Oriented Database,,,2962,,PN,,,92.0,,Stephen C. Filippi;,
Virtualize Oracle Business Critical Databases: Database Infrastructure As A Service,6.0,8.0,2963,,CreateSpace Independent Publishing Platform,9780000000000.0,English,14.0,,Charles Kim;George Trujillo;Steven Jones;,448.0
"The Data Warehouse Lifecycle Toolkit     2 Ed. Ralph Kimball, Margy Ross, Warren Thornthwaite, Joy Mundy, Bob Becker",,,2964,,Wiley,,,0.0,,,
Data Structures and Algorithms: A First Course,8.0,6.0,2965,,Springer,9780000000000.0,English,96.0,,Iain T. Adamson;,430.0
Error-Control Coding for Data Networks  ,5.0,31.0,2966,1999,Kluwer Academic,9780000000000.0,English,99.0,,Irving S. Reed;Xuemin Chen;,545.0
Transactions on Rough Sets XIII  ,1.0,14.0,2967,,Springer,9780000000000.0,English,11.0,Lecture Notes in Computer Science / Transactions on Rough Sets (Book 6499),James F. Peters;Andrzej Skowron;Chien-Chung Chan;,277.0
Teach Yourself VISUALLY Excel 2010,4.0,26.0,2968,1,Visual,9780000000000.0,English,10.0,,Paul McFedries;,352.0
Visual Data Mining: The VisMiner Approach,12.0,17.0,2969,1,Wiley,9780000000000.0,English,12.0,,Russell K. Anderson;,208.0
Oracle Weblogic Server 11gR1 PS2: Administration Essentials,9.0,27.0,2970,,Packt Publishing,9780000000000.0,English,11.0,,Michel Schildmeijer;,304.0
A Guide to SQL Standard  ,11.0,18.0,2971,4,Addison-Wesley Professional,9780000000000.0,English,96.0,,C. J. Date;Hugh Darwen;,544.0
Data Mining in Large Sets of Complex Data  ,1.0,11.0,2972,,Springer,9780000000000.0,English,13.0,SpringerBriefs in Computer Science,Robson Leonardo Ferreira Cordeiro;Christos Faloutsos;Caetano Traina JÀ__nior;,116.0
"Data Warehousing and Knowledge Discovery: 16th International Conference, DaWaK 2014, Munich, Germany, September 2-4, 2014. Proceedings  ",9.0,10.0,2973,,Springer,9780000000000.0,English,14.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 8646)",Ladjel Bellatreche;Mukesh K. Mohania;,490.0
Object Orientation in Visual FoxPro,4.0,22.0,2974,1,Addison-Wesley Professional,9780000000000.0,English,96.0,,Savannah Brentnall;,224.0
FileMaker Pro 6 Developer's Guide to XML/XSL  ,3.0,25.0,2975,,"Wordware Publishing, Inc.",9780000000000.0,English,3.0,Wordware Library for FileMaker,Beverly Voth;,400.0
Approach 97 for Windows for Dummies  ),1.0,,2976,,John Wiley & Sons Inc (Computers),9780000000000.0,English,97.0,For Dummies (Computer/Tech),Deborah S. Ray;Eric J. Ray;,384.0
Oracle SOA Suite 11g Administrator's Handbook,8.0,24.0,2977,,Packt Publishing,9780000000000.0,English,12.0,,Ahmed Aboulnaga;Pareek Arun;,380.0
Component-Based User Guidance in Knowledge Discovery and Data Mining  ,2.0,,2978,,Ios Pr Inc,9780000000000.0,English,99.0,"Dissertations in Artificial Intelligence-Infix, 211",Robert Engels;,234.0
"E-Government: Towards Electronic Democracy: International Conference, TCGOV 2005, Bolzano, Italy, March 2-4, 2005, Proceedings  ",2.0,16.0,2979,,Springer,9780000000000.0,English,5.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3416),Michael BÀ__hlen;Johann Gamper;Wolfgang Polasek;,311.0
OCP: Oracle 10g Administration II Study Guide: Exam 1Z0-043,2.0,22.0,2980,1,Sybex,9780000000000.0,English,5.0,,Doug Stuns;Tim Buterbaugh;Bob Bryla;,752.0
SQL Server T-SQL Comprehensive: version 2012,9.0,1.0,2981,,AlphaPress,9780000000000.0,English,14.0,,Dr. Pindaro Epaminonda Demertzoglou;,414.0
The Definitive Guide to MongoDB: A complete guide to dealing with Big Data using MongoDB  ,11.0,3.0,2982,2,Apress,9780000000000.0,English,13.0,Expert's Voice in Open Source,David Hows;Eelco Plugge;Peter Membrey;,336.0
Beginning ASP.NET 2.0 E-Commerce in C# 2005: From Novice to Professional,10.0,20.0,2983,1,Apress,9780000000000.0,English,5.0,Novice to Professional,Cristian Darie;Karli Watson;,704.0
Data Structures in Java,8.0,22.0,2984,,Addison Wesley,9780000000000.0,English,97.0,,Thomas A. Standish;,555.0
SQL For Microsoft Access  ,6.0,20.0,2985,2,Jones & Bartlett Learning,9780000000000.0,English,8.0,Wordware Applications Library,Cecelia  L. Allison;Neal  A. Berkowitz;,374.0
Information Extraction: Algorithms and Prospects in a Retrieval Context  ,11.0,23.0,2986,Softcover reprint of hardcover 1st ed. 2006,Springer,9790000000000.0,English,10.0,The Information Retrieval Series (Book 21),Marie-Francine Moens;,246.0
Oracle9i DBA Handbook,11.0,28.0,2987,1,McGraw-Hill Osborne Media,9780000000000.0,English,1.0,Oracle Press,Kevin Loney;Marlene Theriault;,1008.0
Microsoft Office Professional 2013 for Touch Devices Plain & Simple,4.0,25.0,2988,1,Microsoft Press,9780000000000.0,English,13.0,Plain & Simple,Katherine Murray;,416.0
Visual Basic Game Programming for Teens,12.0,21.0,2989,1,Course Technology PTR,9780000000000.0,English,4.0,,Jonathan S. Harbour;,367.0
Mastering JavaFX 8 Controls  ),7.0,7.0,2990,1,McGraw-Hill Osborne Media,9780000000000.0,English,14.0,Oracle (McGraw-Hill),Hendrik Ebbers;,336.0
Data Warehouse. Teoria e pratica della progettazione,1.0,1.0,2991,,McGraw-Hill Companies,9790000000000.0,Italian,6.0,,Stefano Rizzi Matteo Golfarelli;,
Introduction to VHDL,11.0,30.0,2992,1995,Springer,9780000000000.0,English,95.0,,R.D. Hunter;T.T. Johnson;,496.0
Data Warehousing with Informix: Best Practices,3.0,10.0,2993,,Prentice Hall PTR,9780000000000.0,English,98.0,Prentice Hall PTR Informix Series,Angela Sanchez;,352.0
Mastering SQL Server Profiler,3.0,20.0,2994,,Simple Talk Publishing,9780000000000.0,English,9.0,,Brad McGehee;,372.0
Master Data Management  ,9.0,16.0,2995,1,Morgan Kaufmann,9780000000000.0,English,8.0,The MK/OMG Press,David Loshin;,304.0
Pentaho Kettle Solutions: Building Open Source ETL Solutions with Pentaho Data Integration,9.0,28.0,2996,1,Wiley,9780000000000.0,English,10.0,,Matt Casters;Roland Bouman;Jos van Dongen;,720.0
Oracle Business Intelligence: The Condensed Guide to Analysis and Reporting,10.0,12.0,2997,,Packt Publishing,9780000000000.0,English,10.0,,Yuli Vasiliev;,184.0
Study Guide for 1Z0-144: Oracle Database 11g: Program with PL/SQL: Oracle Certification Prep,7.0,10.0,2998,,CreateSpace Independent Publishing Platform,9780000000000.0,English,12.0,,Matthew Morris;,178.0
Ways of Knowing in HCI,4.0,20.0,2999,2014,Springer,9780000000000.0,English,14.0,,Judith S. Olson;Wendy A. Kellogg;,472.0
Oracle User Productivity Kit 3.5,9.0,23.0,3000,,Packt Publishing,9780000000000.0,English,9.0,,Dirk Manuel;,540.0
Inside Microsoft SQL Server 2005: T-SQL Querying  ,4.0,26.0,3001,1,Microsoft Press,9780000000000.0,English,6.0,Developer Reference,Itzik Ben-Gan;Lubor Kollar;Dejan Sarka;,640.0
Database Modeling & Design: The Fundamental Principles  ,3.0,,3002,2nd,Morgan Kaufmann Pub,9780000000000.0,English,94.0,Morgan Kaufmann Series in Data Management Systems,Toby J. Teorey;,277.0
"Intelligence and Security Informatics: IEEE International Conference on Intelligence and Security Informatics, ISI 2005, Atlanta, GA, USA, May 19-20, ... Applications, incl. Internet/Web, and HCI)",5.0,12.0,3003,2005,Springer,9780000000000.0,English,5.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3495)",Paul Kantor;Gheorghe Muresan;Fred Roberts;,678.0
Smart Business Intelligence Solutions with MicrosoftÀ_À_ SQL ServerÀ_À_ 2008  ,2.0,4.0,3004,1,Microsoft Press,9780000000000.0,English,9.0,Developer Reference,Lynn Langit;Kevin S. Goff;Davide Mauri;,800.0
Pro Oracle Application Express 4  ,6.0,28.0,3005,2,Apress,9780000000000.0,English,11.0,Expert's Voice in Databases,Tim Fox;John Scott;Scott Spendolini;,736.0
Oracle Primavera P6 Version 8: Project and Portfolio Management,8.0,22.0,3006,,Packt Publishing,9780000000000.0,English,12.0,,Daniel Williams;Elaine Britt Krazer;,348.0
"Software and Data Technologies: 7th International Conference, ICSOFT 2012, Rome, Italy, July 24-27, 2012, Revised Selected Papers  ",12.0,12.0,3007,,Springer,9780000000000.0,English,13.0,Communications in Computer and Information Science (Book 411),JosÀ_ Cordeiro;Slimane Hammoudi;Marten van Sinderen;,219.0
Data Mining Mobile Devices,6.0,18.0,3008,1,Auerbach Publications,9780000000000.0,English,13.0,,Jesus Mena;,328.0
Managing IaaS and DBaaS Clouds with Oracle Enterprise Manager Cloud Control 12c,11.0,25.0,3009,,Packt Publishing,9780000000000.0,English,13.0,,Ved Antani;,112.0
DB2 10.5: Implementation & Exploitation,3.0,1.0,3010,,Mc Press,9780000000000.0,English,15.0,,Philip K. Gunning;,464.0
Distributed Database Systems and Their Applications  /Teaching Books for Graduates in Chinese Academy of Sciences  ,4.0,1.0,3011,,Science Press,9790000000000.0,Chinese,12.0,,Xu Jungang;Shao Peiying;,343.0
